t,pop,births,deaths,delivered,hof_best,gen
2.0,40,0,0,0,15.77,0
4.0,46,6,0,2,36.64,1
6.0,55,15,0,5,50.76,1
8.0,76,36,0,12,73.65,2
10.0,80,40,0,16,73.96,2
12.0,80,41,1,37,98.74,3
14.0,80,42,2,51,113.7,3
16.0,80,44,4,61,115.75,3
18.0,80,44,4,74,137.44,3
20.0,80,45,5,82,143.24,3
22.0,80,46,6,84,162.36,3
24.0,80,47,7,91,162.6,3
26.0,80,48,8,92,166.83,3
28.0,80,48,8,94,194.71,3
30.0,79,48,9,94,211.59,3
32.0,80,49,9,105,231.17,3
34.0,80,49,9,113,236.0,3
36.0,79,49,10,114,239.87,3
38.0,80,50,10,115,259.96,3
40.0,80,50,10,117,259.96,3
42.0,77,59,22,120,259.96,3
44.0,80,62,22,122,259.96,3
46.0,80,62,22,126,259.96,3
48.0,80,62,22,132,259.96,3
50.0,80,63,23,138,259.96,3
52.0,80,66,26,147,271.2,3
54.0,80,66,26,153,271.2,3
56.0,80,69,29,155,271.2,3
58.0,80,69,29,156,271.2,3
60.0,79,70,31,158,271.2,3
62.0,80,72,32,163,274.18,3
64.0,80,73,33,169,275.69,4
66.0,80,73,33,175,276.8,4
68.0,80,73,33,175,298.42,4
70.0,80,73,33,190,298.42,4
72.0,80,74,34,197,298.42,4
74.0,78,74,36,198,298.42,4
76.0,80,77,37,202,298.42,4
78.0,80,79,39,209,323.09,4
80.0,79,79,40,212,323.09,4
82.0,80,81,41,219,323.09,4
84.0,80,81,41,226,324.06,4
86.0,80,81,41,233,324.06,4
88.0,80,81,41,240,324.06,4
90.0,80,82,42,241,324.06,4
92.0,80,82,42,241,324.06,4
94.0,79,82,43,241,324.06,4
96.0,80,84,44,244,324.06,4
98.0,80,84,44,249,324.66,4
100.0,80,84,44,250,326.5,4
102.0,79,85,46,252,329.25,4
104.0,78,85,47,252,330.15,4
106.0,79,91,52,256,330.41,4
108.0,79,91,52,256,330.5,4
110.0,72,91,59,256,330.5,4
112.0,71,91,60,256,330.5,4
114.0,76,97,61,258,330.5,4
116.0,72,97,65,258,330.5,4
118.0,70,100,70,259,330.5,4
120.0,67,100,73,259,330.5,4
122.0,60,100,80,259,330.5,4
124.0,53,100,87,259,330.5,4
126.0,45,100,95,259,330.5,4
128.0,38,100,102,259,330.5,4
130.0,40,103,103,260,330.5,4
132.0,43,106,103,261,330.5,4
134.0,43,106,103,261,330.5,4
136.0,39,106,107,261,330.5,4
138.0,40,112,112,263,330.5,4
140.0,39,112,113,263,330.5,4
142.0,36,112,116,263,330.5,4
144.0,36,112,116,263,330.5,4
146.0,26,112,126,263,330.5,4
148.0,26,112,126,263,330.5,4
150.0,26,112,126,263,330.5,4
152.0,26,112,126,263,330.5,4
154.0,22,115,133,264,330.5,4
156.0,22,115,133,264,330.5,4
158.0,20,115,135,264,330.5,4
160.0,23,118,135,265,330.5,4
162.0,29,124,135,267,330.5,4
164.0,29,124,135,267,330.5,4
166.0,32,127,135,268,330.5,4
168.0,38,133,135,270,342.84,4
170.0,36,133,137,270,342.88,4
172.0,36,136,140,271,342.88,4
174.0,36,136,140,271,344.71,4
176.0,36,136,140,271,347.22,4
178.0,34,136,142,271,347.22,4
180.0,46,148,142,275,347.22,4
182.0,46,148,142,275,347.22,4
184.0,49,151,142,276,347.22,4
186.0,49,151,142,276,347.97,4
188.0,58,160,142,279,347.97,4
190.0,67,169,142,282,347.97,5
192.0,73,175,142,284,348.09,5
194.0,78,181,143,286,348.09,5
196.0,80,184,144,287,348.09,5
198.0,80,184,144,289,348.8,5
200.0,77,185,148,291,348.8,5
202.0,78,191,153,293,348.8,5
204.0,80,193,153,294,348.8,5
206.0,79,193,154,294,349.6,5
208.0,75,193,158,294,349.84,5
210.0,78,196,158,295,349.84,6
212.0,80,198,158,297,349.84,6
214.0,80,198,158,298,349.84,6
216.0,80,198,158,298,349.84,6
218.0,80,198,158,298,349.84,6
220.0,75,200,165,299,349.84,6
222.0,78,203,165,300,349.84,6
224.0,77,205,168,303,349.84,6
226.0,77,205,168,303,349.84,6
228.0,68,205,177,303,349.84,6
230.0,57,205,188,303,349.84,6
232.0,49,205,196,303,349.84,6
234.0,41,205,204,303,349.84,6
236.0,40,205,205,303,349.84,6
238.0,38,205,207,303,349.84,6
240.0,35,205,210,303,349.84,6
242.0,31,208,217,304,349.84,6
244.0,31,211,220,305,349.84,6
246.0,30,211,221,305,349.84,6
248.0,29,211,222,305,349.84,6
250.0,29,214,225,306,349.84,6
252.0,24,214,230,306,349.84,6
254.0,23,214,231,306,349.84,6
256.0,23,214,231,306,349.84,6
258.0,26,217,231,307,349.84,6
260.0,29,223,234,309,349.84,6
262.0,29,226,237,310,349.84,7
264.0,30,229,239,311,349.84,7
266.0,33,232,239,312,349.84,7
268.0,36,235,239,313,349.84,7
270.0,39,238,239,314,349.84,7
272.0,39,238,239,314,349.84,7
274.0,39,238,239,314,349.84,7
276.0,42,241,239,315,349.84,7
278.0,45,244,239,316,349.84,7
280.0,54,253,239,319,349.84,8
282.0,56,256,240,320,349.84,8
284.0,56,256,240,320,349.84,8
286.0,62,262,240,322,349.84,8
288.0,68,268,240,324,349.84,8
290.0,72,274,242,326,349.84,9
292.0,75,277,242,327,349.84,9
294.0,78,280,242,328,349.84,9
296.0,80,282,242,331,349.84,9
298.0,80,283,243,333,349.84,9
300.0,80,285,245,335,349.84,9
302.0,80,286,246,338,349.84,9
304.0,80,287,247,340,349.84,9
306.0,79,287,248,343,349.84,9
308.0,80,289,249,344,355.99,9
310.0,77,289,252,344,355.99,9
312.0,80,292,252,347,358.02,9
314.0,80,292,252,352,369.22,9
316.0,80,292,252,355,404.88,9
318.0,79,295,256,356,404.88,9
320.0,76,295,259,356,404.88,9
322.0,75,295,260,356,404.88,9
324.0,78,298,260,357,404.98,9
326.0,73,301,268,358,410.38,9
328.0,75,307,272,360,459.87,10
330.0,71,310,279,361,471.46,10
332.0,73,316,283,363,485.66,10
334.0,78,323,285,367,494.37,10
336.0,78,328,290,373,535.86,10
338.0,80,331,291,375,535.86,11
340.0,79,331,292,376,535.86,11
342.0,80,335,295,378,535.86,11
344.0,80,338,298,380,535.86,11
346.0,78,338,300,380,537.57,11
348.0,80,343,303,385,537.57,11
350.0,80,343,303,391,537.57,11
352.0,80,346,306,392,538.49,11
354.0,78,346,308,392,538.49,11
356.0,79,349,310,393,538.49,11
358.0,80,351,311,398,538.49,11
360.0,80,351,311,400,538.49,11
362.0,80,351,311,403,538.49,11
364.0,78,351,313,403,538.49,11
366.0,80,356,316,405,538.49,11
368.0,78,356,318,409,538.49,11
370.0,78,356,318,409,538.61,11
372.0,73,356,323,409,540.16,11
374.0,79,366,327,413,544.04,11
376.0,75,369,334,414,544.04,11
378.0,71,369,338,414,544.04,11
380.0,71,369,338,414,544.04,11
382.0,70,372,342,415,544.04,11
384.0,65,372,347,415,544.04,11
386.0,71,378,347,417,544.04,11
388.0,62,378,356,417,544.04,11
390.0,57,378,361,417,544.04,11
392.0,53,378,365,417,544.04,11
394.0,53,378,365,417,544.04,11
396.0,55,384,369,419,544.04,11
398.0,54,387,373,420,544.04,12
400.0,55,390,375,421,544.04,12
402.0,63,399,376,424,544.04,12
404.0,63,399,376,424,544.04,12
406.0,58,399,381,424,544.04,12
408.0,66,408,382,427,544.04,12
410.0,66,408,382,427,544.04,12
412.0,69,411,382,428,544.04,12
414.0,68,417,389,430,544.04,12
416.0,68,420,392,431,544.04,12
418.0,70,423,393,432,544.04,12
420.0,73,426,393,433,544.04,12
422.0,70,426,396,433,544.04,12
424.0,73,429,396,434,544.04,12
426.0,68,429,401,434,544.04,12
428.0,68,429,401,434,544.04,12
430.0,71,432,401,435,544.04,12
432.0,74,435,401,436,544.04,12
434.0,77,438,401,437,544.04,12
436.0,73,441,408,444,544.04,12
438.0,70,441,411,444,544.04,12
440.0,70,444,414,445,544.04,12
442.0,69,450,421,447,544.04,12
444.0,78,459,421,450,544.04,12
446.0,80,461,421,452,544.04,12
448.0,73,461,428,452,544.04,12
450.0,73,461,428,452,544.04,12
452.0,75,464,429,453,544.04,12
454.0,76,467,431,454,544.04,12
456.0,76,470,434,455,544.04,13
458.0,78,476,438,457,544.04,13
460.0,78,478,440,458,544.04,13
462.0,80,480,440,460,544.04,13
464.0,78,483,445,462,544.04,13
466.0,80,485,445,463,544.04,13
468.0,80,485,445,466,544.04,13
470.0,78,485,447,466,544.04,13
472.0,78,488,450,467,544.04,13
474.0,75,488,453,467,544.04,13
476.0,69,488,459,467,544.04,13
478.0,78,497,459,470,544.04,13
480.0,80,502,462,472,544.04,13
482.0,78,504,466,475,544.04,13
484.0,79,512,473,479,544.04,13
486.0,79,513,474,480,544.04,13
488.0,79,514,475,482,544.04,13
490.0,80,515,475,484,544.04,13
492.0,80,517,477,487,544.04,13
494.0,80,517,477,487,544.04,13
496.0,80,520,480,488,544.04,13
498.0,76,520,484,488,544.04,13
500.0,80,524,484,492,544.04,13
502.0,79,527,488,494,544.04,13
504.0,79,530,491,495,544.04,14
506.0,80,533,493,499,544.04,14
508.0,80,533,493,507,544.04,14
510.0,80,533,493,508,544.04,14
512.0,77,533,496,509,544.04,14
514.0,80,536,496,511,544.04,14
516.0,80,536,496,516,544.04,14
518.0,74,536,502,516,544.04,14
520.0,69,536,507,516,544.04,14
522.0,70,539,509,517,544.04,14
524.0,79,549,510,522,544.04,15
526.0,78,549,511,522,585.64,15
528.0,79,551,512,523,592.84,15
530.0,80,554,514,525,605.04,15
532.0,77,555,518,527,612.04,15
534.0,80,558,518,529,618.71,15
536.0,78,558,520,530,665.23,15
538.0,80,560,520,531,665.98,15
540.0,74,560,526,531,668.37,15
542.0,70,560,530,531,668.37,15
544.0,80,572,532,535,668.37,15
546.0,77,572,535,536,668.37,15
548.0,75,578,543,538,669.4,15
550.0,74,578,544,538,669.4,15
552.0,80,584,544,540,669.4,15
554.0,80,588,548,544,669.4,15
556.0,80,589,549,545,669.4,15
558.0,80,589,549,547,669.4,15
560.0,80,589,549,549,669.4,15
562.0,80,591,551,553,669.4,15
564.0,75,591,556,556,669.4,16
566.0,79,596,557,562,669.4,16
568.0,80,599,559,563,669.4,16
570.0,79,600,561,564,669.4,16
572.0,78,601,563,565,669.4,16
574.0,79,606,567,567,669.4,16
576.0,79,607,568,568,669.4,16
578.0,76,607,571,568,669.4,16
580.0,76,607,571,568,669.4,16
582.0,76,607,571,568,669.4,16
584.0,68,610,582,569,669.4,16
586.0,74,616,582,571,669.4,16
588.0,70,616,586,571,669.4,16
590.0,73,619,586,572,669.4,16
592.0,69,619,590,572,669.4,16
594.0,64,619,595,572,669.4,16
596.0,69,625,596,574,669.4,16
598.0,73,631,598,576,669.4,16
600.0,74,634,600,577,669.4,16
602.0,75,640,605,579,669.4,16
604.0,80,647,607,586,669.4,16
606.0,80,651,611,588,669.4,16
608.0,80,651,611,589,669.4,16
610.0,80,653,613,590,669.4,16
612.0,80,653,613,593,669.4,16
614.0,80,655,615,596,669.4,17
616.0,80,655,615,601,669.4,17
618.0,80,655,615,605,669.4,17
620.0,80,655,615,605,669.4,17
622.0,80,655,615,606,669.4,17
624.0,80,656,616,610,669.4,17
626.0,77,659,622,612,669.4,17
628.0,80,662,622,613,669.4,17
630.0,78,662,624,614,669.4,17
632.0,80,664,624,615,669.4,17
634.0,80,664,624,617,669.4,17
636.0,75,664,629,618,669.4,17
638.0,73,667,634,619,669.4,17
640.0,76,674,638,622,669.4,17
642.0,77,680,643,624,669.4,17
644.0,73,686,653,626,669.4,17
646.0,77,692,655,628,669.4,17
648.0,79,695,656,629,669.4,17
650.0,77,695,658,629,669.4,17
652.0,74,695,661,629,669.4,17
654.0,71,695,664,629,669.4,17
656.0,67,695,668,629,669.4,17
658.0,73,701,668,631,669.4,17
660.0,80,708,668,634,669.4,17
662.0,80,709,669,637,669.4,17
664.0,80,710,670,641,669.4,17
666.0,80,713,673,645,669.4,17
668.0,80,714,674,646,669.4,17
670.0,80,714,674,649,669.4,17
672.0,80,716,676,651,669.4,17
674.0,79,717,678,652,669.4,18
676.0,80,719,679,653,669.4,18
678.0,80,721,681,657,669.4,18
680.0,76,724,688,659,669.4,18
682.0,76,727,691,660,669.4,18
684.0,76,730,694,661,669.4,18
686.0,76,734,698,663,669.4,18
688.0,78,737,699,664,669.4,18
690.0,80,739,699,665,669.4,18
692.0,80,739,699,667,669.4,18
694.0,80,739,699,667,669.4,18
696.0,80,739,699,667,669.4,18
698.0,74,740,706,668,669.4,18
700.0,69,743,714,669,669.4,18
702.0,70,746,716,670,669.56,18
704.0,72,752,720,672,672.53,18
706.0,71,755,724,673,686.86,18
708.0,70,755,725,673,700.28,18
710.0,68,755,727,673,707.91,18
712.0,77,767,730,677,754.51,18
714.0,75,767,732,677,754.51,18
716.0,80,775,735,681,754.51,18
718.0,75,775,740,681,756.01,18
720.0,71,775,744,681,756.01,18
722.0,71,778,747,682,756.01,18
724.0,75,784,749,684,756.01,18
726.0,75,787,752,685,756.01,18
728.0,72,787,755,685,756.01,18
730.0,70,787,757,685,756.01,18
732.0,72,790,758,686,756.01,18
734.0,72,790,758,686,756.01,18
736.0,78,796,758,688,756.01,18
738.0,78,798,760,689,756.01,18
740.0,80,804,764,692,756.01,18
742.0,80,806,766,693,756.01,18
744.0,80,813,773,700,756.5,18
746.0,79,813,774,701,756.5,18
748.0,80,814,774,702,756.5,18
750.0,80,814,774,702,756.5,18
752.0,71,814,783,702,756.5,18
754.0,71,814,783,702,756.5,18
756.0,64,814,790,702,756.5,18
758.0,72,823,791,705,756.5,18
760.0,78,829,791,707,756.5,18
762.0,78,831,793,709,756.5,18
764.0,73,831,798,709,756.5,18
766.0,77,837,800,711,756.5,18
768.0,80,840,800,714,756.5,18
770.0,79,840,801,714,756.5,18
772.0,80,844,804,716,756.5,18
774.0,80,844,804,721,756.5,19
776.0,77,847,810,722,756.5,19
778.0,80,852,812,724,756.5,19
780.0,76,852,816,725,756.5,19
782.0,73,852,819,725,756.5,19
784.0,66,852,826,725,756.5,19
786.0,71,858,827,727,756.5,19
788.0,70,858,828,727,756.5,19
790.0,80,868,828,731,756.5,19
792.0,80,868,828,731,756.5,19
794.0,80,868,828,731,756.5,19
796.0,80,868,828,732,756.5,19
798.0,78,877,839,735,756.5,19
800.0,80,883,843,738,756.5,19
802.0,80,886,846,740,756.5,19
804.0,80,886,846,741,756.5,19
806.0,74,886,852,742,756.5,19
808.0,72,889,857,743,756.5,19
810.0,71,889,858,743,756.5,19
812.0,68,892,864,744,756.5,19
814.0,65,892,867,744,756.5,19
816.0,63,892,869,744,756.5,19
818.0,57,892,875,744,756.5,19
820.0,59,895,876,745,756.5,19
822.0,65,901,876,747,756.5,19
824.0,74,910,876,750,756.5,19
826.0,69,910,881,750,756.5,19
828.0,75,916,881,752,756.5,19
830.0,79,924,885,755,756.5,19
832.0,80,925,885,757,756.5,19
834.0,80,926,886,761,756.5,19
836.0,80,926,886,761,756.5,19
838.0,71,926,895,762,756.5,19
840.0,70,929,899,763,756.5,19
842.0,73,935,902,765,756.5,19
844.0,78,941,903,767,756.5,19
846.0,80,943,903,772,756.5,19
848.0,77,943,906,773,756.5,19
850.0,77,943,906,773,756.5,19
852.0,74,943,909,773,756.5,19
854.0,74,943,909,773,756.5,19
856.0,73,943,910,773,756.5,19
858.0,80,950,910,776,756.5,20
860.0,78,950,912,776,756.5,20
862.0,73,950,917,776,756.5,20
864.0,66,950,924,776,756.5,20
866.0,69,953,924,777,756.5,20
868.0,64,953,929,777,756.5,20
870.0,54,953,939,777,756.5,20
872.0,61,962,941,780,756.5,20
874.0,56,962,946,780,756.5,20
876.0,56,962,946,780,756.5,20
878.0,59,965,946,781,756.5,20
880.0,61,971,950,783,756.5,20
882.0,74,989,955,789,756.5,21
884.0,71,992,961,790,756.5,21
886.0,75,1001,966,793,756.5,21
888.0,78,1006,968,795,756.5,21
890.0,79,1009,970,796,756.5,21
892.0,79,1010,971,797,756.5,21
894.0,78,1010,972,797,756.5,21
896.0,78,1010,972,797,756.5,21
898.0,73,1010,977,797,756.5,21
900.0,76,1013,977,798,756.5,21
902.0,80,1018,978,800,756.5,21
904.0,80,1018,978,802,756.5,21
906.0,80,1020,980,806,756.5,21
908.0,80,1020,980,809,756.5,21
910.0,80,1021,981,810,756.5,21
912.0,77,1022,985,812,756.5,21
914.0,80,1025,985,815,756.5,21
916.0,80,1026,986,816,756.5,21
918.0,80,1029,989,818,756.5,21
920.0,80,1031,991,821,756.5,21
922.0,64,1035,1011,824,756.5,21
924.0,62,1035,1013,824,756.5,21
926.0,57,1035,1018,824,756.5,21
928.0,56,1038,1022,825,756.5,21
930.0,55,1038,1023,825,756.5,21
932.0,55,1038,1023,825,756.5,21
934.0,55,1038,1023,825,756.5,21
936.0,57,1041,1024,826,756.5,21
938.0,57,1041,1024,826,756.5,21
940.0,55,1044,1029,827,756.5,21
942.0,61,1056,1035,831,756.5,21
944.0,66,1062,1036,833,756.5,21
946.0,63,1062,1039,833,756.5,21
948.0,67,1068,1041,835,756.5,21
950.0,69,1071,1042,836,756.5,21
952.0,66,1071,1045,836,756.5,21
954.0,66,1074,1048,837,756.5,21
956.0,71,1080,1049,839,756.5,21
958.0,79,1089,1050,842,756.5,21
960.0,80,1091,1051,843,756.5,21
962.0,80,1093,1053,844,756.5,21
964.0,80,1093,1053,846,756.5,21
966.0,80,1093,1053,847,756.5,21
968.0,80,1095,1055,849,756.5,21
970.0,80,1096,1056,850,756.5,21
972.0,80,1096,1056,850,756.5,21
974.0,80,1097,1057,851,756.5,21
976.0,76,1097,1061,851,756.5,21
978.0,76,1097,1061,851,756.5,21
980.0,72,1097,1065,851,756.5,21
982.0,61,1097,1076,851,756.5,21
984.0,53,1097,1084,851,756.5,21
986.0,56,1100,1084,852,756.5,21
988.0,52,1103,1091,853,756.5,21
990.0,51,1106,1095,854,756.5,22
992.0,49,1106,1097,854,756.5,22
994.0,43,1106,1103,854,756.5,22
996.0,39,1106,1107,854,756.5,22
998.0,29,1106,1117,854,756.5,22
1000.0,25,1106,1121,854,756.5,22
1002.0,20,1106,1126,854,756.5,22
1004.0,18,1106,1128,854,756.5,22
1006.0,15,1106,1131,854,756.5,22
1008.0,15,1106,1134,854,756.5,22
1010.0,17,1109,1135,855,756.5,22
1012.0,17,1109,1135,855,756.5,22
1014.0,15,1109,1137,855,756.5,22
1016.0,18,1112,1139,856,756.5,22
1018.0,18,1112,1139,856,756.5,22
1020.0,18,1112,1139,856,756.5,22
1022.0,21,1115,1139,857,756.5,22
1024.0,21,1115,1139,857,756.5,22
1026.0,21,1115,1139,857,756.5,22
1028.0,20,1115,1140,857,756.5,22
1030.0,18,1115,1142,857,756.5,22
1032.0,21,1118,1142,858,756.5,22
1034.0,21,1118,1142,858,756.5,22
1036.0,30,1127,1142,861,756.5,22
1038.0,30,1127,1142,861,756.5,22
1040.0,30,1127,1142,861,756.5,22
1042.0,30,1127,1142,861,756.5,22
1044.0,30,1127,1142,861,756.5,22
1046.0,30,1127,1142,861,756.5,22
1048.0,31,1130,1144,862,756.5,22
1050.0,34,1133,1144,863,756.5,22
1052.0,37,1136,1144,864,756.5,22
1054.0,37,1136,1144,864,756.5,22
1056.0,37,1139,1147,865,756.5,22
1058.0,43,1145,1147,867,756.5,22
1060.0,43,1145,1147,867,756.5,22
1062.0,40,1145,1150,867,756.5,22
1064.0,40,1145,1150,867,756.5,22
1066.0,49,1154,1150,870,756.5,22
1068.0,52,1157,1150,871,756.5,22
1070.0,69,1175,1151,877,756.5,23
1072.0,72,1181,1154,879,756.5,23
1074.0,72,1181,1154,879,756.5,23
1076.0,68,1184,1161,880,756.5,23
1078.0,74,1190,1161,882,756.5,23
1080.0,74,1190,1161,882,756.5,23
1082.0,74,1190,1161,882,756.5,23
1084.0,73,1190,1162,882,756.5,23
1086.0,71,1190,1164,882,756.5,23
1088.0,72,1193,1166,883,756.5,23
1090.0,70,1193,1168,883,756.5,23
1092.0,72,1196,1169,884,756.5,23
1094.0,77,1202,1170,886,756.5,24
1096.0,78,1205,1172,887,756.5,24
1098.0,77,1207,1175,888,756.5,24
1100.0,77,1207,1175,888,756.5,24
1102.0,80,1210,1175,890,756.5,24
1104.0,80,1210,1175,891,756.5,24
1106.0,70,1210,1185,891,756.5,24
1108.0,67,1210,1188,891,756.5,24
1110.0,50,1210,1205,891,756.5,24
